Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
4.812795,0.381470,-0.282288,0.019048,-0.090412,8.291557,4.839121
4.828477,0.381470,-0.167847,-0.026729,-0.052690,8.300539,5.006174
4.844303,0.312805,-0.305176,0.011418,-0.031135,8.295150,5.001384
4.860009,0.427246,-0.152588,0.095342,-0.058079,8.274793,5.001384
4.875640,0.442505,-0.259399,-0.019099,-0.037722,8.286768,4.840319
4.891251,0.411987,-0.236511,0.019048,-0.073647,8.286169,4.994199
4.906832,0.198364,-0.236511,0.026677,-0.048499,8.275392,4.847504
4.922493,0.389099,-0.389099,-0.064875,-0.052092,8.280181,4.833732
4.938111,0.205994,-0.480652,-0.087764,-0.105381,8.272397,4.873849
4.953915,0.320435,-0.114441,-0.034358,-0.070653,8.281379,4.875645
4.969680,0.465393,-0.236511,-0.049617,-0.087418,8.293354,4.824751
4.985498,0.312805,-0.213623,0.049565,-0.062869,8.302934,4.847504
5.001287,0.289917,-0.160217,-0.019099,-0.044308,8.310119,4.865466
5.017066,0.282288,-0.114441,-0.064875,-0.105980,8.416099,4.860676
5.032934,0.274658,-0.076294,0.034307,-0.054487,8.278385,4.855288
5.048743,0.366211,-0.274658,0.019048,-0.056882,8.263416,4.867861
5.064720,0.442505,-0.129700,0.057195,-0.055085,8.268805,4.849899
5.080482,0.213623,-0.228882,-0.019099,-0.063468,8.314310,4.861874
5.096167,0.381470,-0.488281,0.049565,-0.099393,8.263416,4.843911
5.111860,0.495911,-0.167847,-0.041987,-0.054487,8.318501,4.858281
5.127447,0.373840,-0.389099,0.026677,-0.057480,8.282577,4.841516
5.143695,0.625610,-0.335693,0.034307,-0.087418,8.287965,4.841516
5.159317,0.373840,-0.167847,-0.003840,-0.082628,8.246052,4.830739
5.174882,0.297546,-0.198364,0.171636,-0.038320,8.320896,4.870256
5.190432,0.213623,-0.190735,0.034307,-0.052092,8.258027,4.857084
5.206038,0.274658,-0.328064,-0.041987,-0.104782,8.291557,4.857683
5.221641,0.221252,-0.282288,0.041936,-0.062271,8.283773,4.850497
5.237503,0.419617,-0.419617,0.019048,-0.060474,8.278984,4.848103
5.254095,0.228882,-0.282288,0.072454,-0.084424,8.293354,4.820560
5.270446,0.183105,-0.213623,0.102971,-0.053289,8.294552,4.709790
5.286304,0.175476,-0.267029,0.003789,-0.091610,8.267009,4.846306
5.302240,0.343323,-0.198364,0.019048,-0.066462,8.316706,4.860077
5.317912,0.228882,-0.289917,0.026677,-0.074844,8.250243,4.848701
5.333496,0.434875,-0.205994,0.034307,-0.071851,8.291557,4.870256
5.349505,0.343323,-0.312805,-0.103022,-0.043110,8.274194,4.854689
5.365216,0.366211,-0.267029,-0.164058,-0.077239,8.424481,4.831337
5.380825,0.419617,-0.259399,0.003789,-0.079036,8.305329,4.842714
5.396491,0.366211,-0.282288,0.041936,-0.065264,8.292755,4.866664
